8 office_25 8 11 74.48963
8 office_25 8 12 77.604965
8 office_25 8 13 77.68515
8 office_25 8 14 78.15602
8 office_25 8 15 78.93264
8 office_25 8 16 78.955284
8 office_25 8 17 77.96647
8 office_25 8 18 78.81739
8 office_25 8 19 81.05445
8 office_25 8 20 81.57149
9 office_25 9 0 0.0
9 office_25 9 1 58.12078
9 office_25 9 2 80.213806
9 office_25 9 3 81.548935
9 office_25 9 4 83.67722
9 office_25 9 5 82.933136
9 office_25 9 6 80.84881
9 office_25 9 7 82.57185
9 office_25 9 8 83.19297
9 office_25 9 9 83.28752
9 office_25 9 10 83.81818
9 office_25 9 11 82.88518
9 office_25 9 12 83.53804
9 office_25 9 13 82.35947
9 office_25 9 14 82.68414
9 office_25 9 15 83.394226
9 office_25 9 16 83.03965
9 office_25 9 17 83.638695
9 office_25 9 18 82.919655
9 office_25 9 19 83.35157
9 office_25 9 20 82.725105
10 office_25 10 0 0.0
10 office_25 10 1 36.92418
10 office_25 10 2 68.12412
10 office_25 10 3 86.72762
10 office_25 10 4 91.28786
10 office_25 10 5 74.7793
10 office_25 10 6 88.88967
10 office_25 10 7 89.24136
10 office_25 10 8 41.414143
10 office_25 10 9 91.78132
10 office_25 10 10 94.11535
10 office_25 10 11 89.77126
10 office_25 10 12 94.34914
10 office_25 10 13 93.86193
10 office_25 10 14 94.49999
10 office_25 10 15 94.02298
10 office_25 10 16 94.239456
10 office_25 10 17 93.87433
10 office_25 10 18 94.64503
10 office_25 10 19 94.01777
10 office_25 10 20 94.72166
11 office_25 11 0 0.0
11 office_25 11 1 47.030888
11 office_25 11 2 34.189594
11 office_25 11 3 32.182465
11 office_25 11 4 60.008247
11 office_25 11 5 78.87173
11 office_25 11 6 78.52679
11 office_25 11 7 86.49771
11 office_25 11 8 76.22548
11 office_25 11 9 88.63021
11 office_25 11 10 90.425
11 office_25 11 11 88.100914
11 office_25 11 12 87.940285
11 office_25 11 13 90.66108
11 office_25 11 14 91.59124
11 office_25 11 15 91.786804
11 office_25 11 16 92.09916
11 office_25 11 17 93.7033
11 office_25 11 18 93.1175
11 office_25 11 19 93.48979
11 office_25 11 20 93.392715
12 office_25 12 0 0.0
12 office_25 12 1 50.014507
12 office_25 12 2 94.763565
12 office_25 12 3 95.398254
12 office_25 12 4 95.81782
12 office_25 12 5 95.45586
12 office_25 12 6 95.61303
12 office_25 12 7 95.98336
12 office_25 12 8 95.70155
12 office_25 12 9 96.306404
12 office_25 12 10 96.69316
12 office_25 12 11 96.03537
12 office_25 12 12 95.89041
12 office_25 12 13 96.06108
12 office_25 12 14 94.447556
12 office_25 12 15 94.377625
12 office_25 12 16 94.38155
12 office_25 12 17 92.987045
12 office_25 12 18 91.71083
12 office_25 12 19 91.5988
12 office_25 12 20 90.22727
13 office_25 13 0 0.0
13 office_25 13 1 5.608283
13 office_25 13 2 35.345547
13 office_25 13 3 38.869713
13 office_25 13 4 63.64891
13 office_25 13 5 65.47739
13 office_25 13 6 92.58019
13 office_25 13 7 96.62394
13 office_25 13 8 96.855865
13 office_25 13 9 97.789024
13 office_25 13 10 98.178024
13 office_25 13 11 98.397964
13 office_25 13 12 98.36178
13 office_25 13 13 96.3548
13 office_25 13 14 98.67247
13 office_25 13 15 98.13652
13 office_25 13 16 98.417015
13 office_25 13 17 95.59821
13 office_25 13 18 98.468704
13 office_25 13 19 97.901695
13 office_25 13 20 98.45234
14 office_25 14 0 0.0
14 office_25 14 1 8.210092
14 office_25 14 2 8.472156
14 office_25 14 3 23.913044
14 office_25 14 4 42.211056
14 office_25 14 5 49.579124
14 office_25 14 6 70.21276
14 office_25 14 7 71.655106
14 office_25 14 8 76.09711
14 office_25 14 9 76.87016
14 office_25 14 10 69.00094
14 office_25 14 11 78.818184
14 office_25 14 12 78.43137
14 office_25 14 13 79.18732
14 office_25 14 14 76.32058
14 office_25 14 15 81.07317
14 office_25 14 16 79.28642
14 office_25 14 17 79.58375
14 office_25 14 18 80.827446
14 office_25 14 19 82.50518
14 office_25 14 20 81.88188
15 office_25 15 0 0.0
15 office_25 15 1 29.520107
15 office_25 15 2 50.893677
15 office_25 15 3 99.25442
15 office_25 15 4 99.21308
15 office_25 15 5 92.52212
15 office_25 15 6 98.57757
15 office_25 15 7 97.39166
15 office_25 15 8 97.016754
15 office_25 15 9 98.1794
15 office_25 15 10 97.90109
15 office_25 15 11 94.742714
15 office_25 15 12 94.06011
15 office_25 15 13 92.57189
15 office_25 15 14 94.00917
15 office_25 15 15 95.394806
15 office_25 15 16 95.97847
15 office_25 15 17 94.729355
15 office_25 15 18 93.67921
15 office_25 15 19 96.339
15 office_25 15 20 96.339
16 office_25 16 0 0.0
16 office_25 16 1 6.206073
16 office_25 16 2 5.125394
16 office_25 16 3 47.881565
16 office_25 16 4 36.272575
16 office_25 16 5 56.409054
16 office_25 16 6 71.987625
16 office_25 16 7 73.41375
16 office_25 16 8 77.37889
16 office_25 16 9 94.84126
16 office_25 16 10 94.76416
16 office_25 16 11 95.15
16 office_25 16 12 96.855835
16 office_25 16 13 96.512825
16 office_25 16 14 96.928635
16 office_25 16 15 96.392975
16 office_25 16 16 96.171524
16 office_25 16 17 91.33045
16 office_25 16 18 96.48778
16 office_25 16 19 96.44289
16 office_25 16 20 96.56869
17 office_25 17 0 0.0
17 office_25 17 1 28.030773
17 office_25 17 2 51.502247
17 office_25 17 3 55.62725
17 office_25 17 4 68.39264
17 office_25 17 5 76.134964
17 office_25 17 6 77.79823
17 office_25 17 7 78.10353
17 office_25 17 8 85.56117
17 office_25 17 9 87.15037
17 office_25 17 10 85.85331
17 office_25 17 11 77.6657
17 office_25 17 12 79.11961
17 office_25 17 13 85.32474
17 office_25 17 14 86.98523
17 office_25 17 15 88.09821
17 office_25 17 16 88.2353
17 office_25 17 17 87.943184
17 office_25 17 18 88.2768
17 office_25 17 19 87.10872
17 office_25 17 20 88.1162
18 office_25 18 0 0.0
18 office_25 18 1 13.807879
18 office_25 18 2 57.129513
18 office_25 18 3 66.01202
18 office_25 18 4 72.51516
18 office_25 18 5 79.16463
18 office_25 18 6 80.28901
18 office_25 18 7 82.239624
18 office_25 18 8 84.9158
18 office_25 18 9 86.55534
18 office_25 18 10 87.9535
18 office_25 18 11 88.378456
18 office_25 18 12 88.85129
18 office_25 18 13 89.35109
18 office_25 18 14 90.63889
18 office_25 18 15 91.03659
18 office_25 18 16 91.7198
18 office_25 18 17 91.79694
18 office_25 18 18 92.69822
18 office_25 18 19 92.91815
18 office_25 18 20 93.021065
19 office_25 19 0 0.0
19 office_25 19 1 4.9174657
19 office_25 19 2 23.373175
19 office_25 19 3 69.06525
19 office_25 19 4 74.36372
19 office_25 19 5 77.20232
19 office_25 19 6 76.01246
19 office_25 19 7 76.36322
19 office_25 19 8 80.10424
19 office_25 19 9 75.78408
19 office_25 19 10 73.90737
19 office_25 19 11 72.64024
19 office_25 19 12 83.0989
19 office_25 19 13 83.45999
19 office_25 19 14 83.46818
19 office_25 19 15 78.78921
19 office_25 19 16 83.49005
19 office_25 19 17 82.167145
19 office_25 19 18 78.13465
19 office_25 19 19 82.74423
19 office_25 19 20 82.62404
20 office_25 20 0 0.0
20 office_25 20 1 72.040436
20 office_25 20 2 86.44517
20 office_25 20 3 88.61619
20 office_25 20 4 90.99613
20 office_25 20 5 88.45827
20 office_25 20 6 92.01549
20 office_25 20 7 92.25347
20 office_25 20 8 92.48488
20 office_25 20 9 91.57096
20 office_25 20 10 92.39542
20 office_25 20 11 92.18321
20 office_25 20 12 93.25399
20 office_25 20 13 89.84235
20 office_25 20 14 92.93154
20 office_25 20 15 93.58519
20 office_25 20 16 87.68358
20 office_25 20 17 91.62695
20 office_25 20 18 93.89131
20 office_25 20 19 94.01553
20 office_25 20 20 94.10302
21 office_25 21 0 0.0
21 office_25 21 1 16.289104
21 office_25 21 2 42.776203
21 office_25 21 3 38.42482
21 office_25 21 4 43.61905
21 office_25 21 5 42.511013
21 office_25 21 6 40.56604
21 office_25 21 7 42.626263
21 office_25 21 8 46.636772
21 office_25 21 9 46.258503
21 office_25 21 10 40.697674
21 office_25 21 11 38.787876
21 office_25 21 12 42.184155
21 office_25 21 13 35.051544
21 office_25 21 14 33.61775
21 office_25 21 15 36.75373
21 office_25 21 16 32.7787
21 office_25 21 17 31.00304
21 office_25 21 18 29.538462
21 office_25 21 19 32.542374
21 office_25 21 20 36.226418
22 office_25 22 0 0.0
22 office_25 22 1 32.84391
22 office_25 22 2 58.96095
22 office_25 22 3 83.60345
22 office_25 22 4 88.77586
22 office_25 22 5 93.92585
22 office_25 22 6 86.831276
22 office_25 22 7 91.187935
22 office_25 22 8 92.51102
22 office_25 22 9 88.9674
22 office_25 22 10 92.19504
22 office_25 22 11 91.37116
22 office_25 22 12 85.2072
22 office_25 22 13 92.268654
22 office_25 22 14 92.44683
22 office_25 22 15 92.77291
22 office_25 22 16 92.59571
22 office_25 22 17 92.75856
22 office_25 22 18 90.79891
22 office_25 22 19 91.665245
22 office_25 22 20 92.94198
23 office_25 23 0 0.0
23 office_25 23 1 19.063387
23 office_25 23 2 56.706654
23 office_25 23 3 39.484154
23 office_25 23 4 54.945057
23 office_25 23 5 69.83458
23 office_25 23 6 81.84087
23 office_25 23 7 80.80316
23 office_25 23 8 77.82341
23 office_25 23 9 80.47893
23 office_25 23 10 79.84639
23 office_25 23 11 81.2828
23 office_25 23 12 83.98308
23 office_25 23 13 84.51469
23 office_25 23 14 84.986015
23 office_25 23 15 84.35416
23 office_25 23 16 79.04564
23 office_25 23 17 83.092354
23 office_25 23 18 84.989426
23 office_25 23 19 85.20468
23 office_25 23 20 85.31806
24 office_25 24 0 0.0
24 office_25 24 1 36.753212
24 office_25 24 2 31.500742
24 office_25 24 3 81.19122
24 office_25 24 4 85.761955
24 office_25 24 5 88.70435
24 office_25 24 6 82.54657
24 office_25 24 7 88.415474
24 office_25 24 8 88.72674
24 office_25 24 9 91.17704
24 office_25 24 10 91.613976
24 office_25 24 11 86.23367
24 office_25 24 12 87.07627
24 office_25 24 13 90.955444
24 office_25 24 14 90.39077
24 office_25 24 15 90.74093
24 office_25 24 16 89.7913
24 office_25 24 17 90.26948
24 office_25 24 18 90.69081
24 office_25 24 19 90.80868
24 office_25 24 20 90.83489
25 office_25 25 0 0.0
25 office_25 25 1 29.532045
25 office_25 25 2 41.756718
25 office_25 25 3 62.37126
25 office_25 25 4 79.8146
25 office_25 25 5 61.75673
25 office_25 25 6 79.183014
25 office_25 25 7 79.79286
25 office_25 25 8 80.34522
25 office_25 25 9 80.42316
25 office_25 25 10 81.56799
25 office_25 25 11 82.32833
25 office_25 25 12 78.14166
25 office_25 25 13 86.210396
25 office_25 25 14 86.61554
25 office_25 25 15 88.06647
25 office_25 25 16 81.58135
25 office_25 25 17 88.28514
25 office_25 25 18 88.18819
25 office_25 25 19 87.73514
25 office_25 25 20 88.07362
26 office_25 26 0 0.0
26 office_25 26 1 16.242739
26 office_25 26 2 79.796585
26 office_25 26 3 81.272736
26 office_25 26 4 79.11755
26 office_25 26 5 87.131226
26 office_25 26 6 90.11136
26 office_25 26 7 86.063156
26 office_25 26 8 89.03681
26 office_25 26 9 90.39975
26 office_25 26 10 93.56606
26 office_25 26 11 93.638
26 office_25 26 12 95.001236
26 office_25 26 13 94.53241
26 office_25 26 14 94.913826
26 office_25 26 15 93.56537
26 office_25 26 16 94.99559
26 office_25 26 17 94.21103
26 office_25 26 18 95.06373
26 office_25 26 19 95.44112
26 office_25 26 20 95.06564
27 office_25 27 0 0.0
27 office_25 27 1 61.9423
27 office_25 27 2 76.032295
27 office_25 27 3 48.099113
27 office_25 27 4 89.66516
27 office_25 27 5 93.13657
27 office_25 27 6 93.863594
27 office_25 27 7 95.45021
27 office_25 27 8 92.6741
27 office_25 27 9 94.88903
27 office_25 27 10 94.35648
27 office_25 27 11 93.63341
27 office_25 27 12 89.78767
27 office_25 27 13 93.868095
27 office_25 27 14 94.31268
27 office_25 27 15 94.596535
27 office_25 27 16 91.81682
27 office_25 27 17 94.19987
27 office_25 27 18 94.97377
27 office_25 27 19 94.48644
27 office_25 27 20 94.72487
28 office_25 28 0 0.0
28 office_25 28 1 69.94356
28 office_25 28 2 85.32548
28 office_25 28 3 89.15318
28 office_25 28 4 87.44248
28 office_25 28 5 92.761475
28 office_25 28 6 88.482025
28 office_25 28 7 89.04194
28 office_25 28 8 91.364136
28 office_25 28 9 90.80481
28 office_25 28 10 91.66565
28 office_25 28 11 87.738335
28 office_25 28 12 91.44188
28 office_25 28 13 91.15621
28 office_25 28 14 91.97179
28 office_25 28 15 91.830086
28 office_25 28 16 89.26983
28 office_25 28 17 91.71503
28 office_25 28 18 92.347916
28 office_25 28 19 89.87194
28 office_25 28 20 91.69486
29 office_25 29 0 0.0
29 office_25 29 1 45.011555
29 office_25 29 2 72.03552
29 office_25 29 3 79.1197
29 office_25 29 4 81.46336
29 office_25 29 5 84.27785
29 office_25 29 6 82.86531
29 office_25 29 7 82.8765
29 office_25 29 8 84.06793
29 office_25 29 9 82.6151
29 office_25 29 10 86.16978
29 office_25 29 11 87.565544
29 office_25 29 12 89.63733
29 office_25 29 13 88.03735
29 office_25 29 14 89.56213
29 office_25 29 15 91.082985
29 office_25 29 16 90.342316
29 office_25 29 17 91.323265
29 office_25 29 18 92.15904
29 office_25 29 19 93.87069
29 office_25 29 20 94.053986
30 office_25 30 0 0.0
30 office_25 30 1 12.101416
30 office_25 30 2 36.02241
30 office_25 30 3 55.488087
30 office_25 30 4 29.738373
30 office_25 30 5 35.627808
30 office_25 30 6 42.615383
30 office_25 30 7 51.09538
30 office_25 30 8 60.56338
30 office_25 30 9 68.7639
30 office_25 30 10 73.71565
30 office_25 30 11 78.95166
30 office_25 30 12 77.89712
30 office_25 30 13 80.160416
30 office_25 30 14 81.905815
30 office_25 30 15 82.19549
30 office_25 30 16 82.25293
30 office_25 30 17 83.3843
30 office_25 30 18 83.05006
30 office_25 30 19 84.61985
30 office_25 30 20 82.30777
31 office_34 0 0 0.0
31 office_34 0 1 5.8250694
31 office_34 0 2 13.795918
31 office_34 0 3 61.261444
31 office_34 0 4 62.386467
31 office_34 0 5 73.44237
31 office_34 0 6 26.702368
31 office_34 0 7 77.07595
31 office_34 0 8 74.498375
31 office_34 0 9 80.92949
31 office_34 0 10 61.1445
31 office_34 0 11 83.06869
31 office_34 0 12 83.410995
31 office_34 0 13 81.39162
31 office_34 0 14 81.05921
31 office_34 0 15 83.24771
31 office_34 0 16 82.56864
31 office_34 0 17 83.37554
31 office_34 0 18 84.81502
31 office_34 0 19 87.150734
31 office_34 0 20 88.431
32 office_34 1 0 0.0
32 office_34 1 1 12.893211
32 office_34 1 2 37.945206
32 office_34 1 3 39.363327
32 office_34 1 4 68.10402
32 office_34 1 5 71.47142
32 office_34 1 6 86.042366
32 office_34 1 7 83.55086
32 office_34 1 8 86.18566
32 office_34 1 9 81.74587
32 office_34 1 10 82.814445
32 office_34 1 11 82.4508
32 office_34 1 12 81.41345
32 office_34 1 13 78.91247
32 office_34 1 14 83.26284
32 office_34 1 15 83.486244
32 office_34 1 16 82.47837
32 office_34 1 17 81.52993
32 office_34 1 18 80.596146
32 office_34 1 19 79.51276
32 office_34 1 20 79.387245
33 office_34 2 0 0.0
33 office_34 2 1 74.10925
33 office_34 2 2 89.432816
33 office_34 2 3 95.44027
33 office_34 2 4 95.809135
33 office_34 2 5 95.83386
33 office_34 2 6 94.71671
33 office_34 2 7 95.7314
33 office_34 2 8 95.79695
33 office_34 2 9 95.25502
33 office_34 2 10 95.796616
33 office_34 2 11 95.35893
33 office_34 2 12 95.47111
33 office_34 2 13 95.84137
33 office_34 2 14 91.21816
33 office_34 2 15 96.00422
33 office_34 2 16 95.16009
33 office_34 2 17 95.22368
33 office_34 2 18 95.78253
33 office_34 2 19 95.91332
33 office_34 2 20 94.36589
34 office_34 3 0 0.0
34 office_34 3 1 27.042215
34 office_34 3 2 40.204887
34 office_34 3 3 61.387646
34 office_34 3 4 59.86447
34 office_34 3 5 62.45953
34 office_34 3 6 73.41324
34 office_34 3 7 70.65295
34 office_34 3 8 79.05562
34 office_34 3 9 77.86796
34 office_34 3 10 78.39363
34 office_34 3 11 38.5371
34 office_34 3 12 53.838562
34 office_34 3 13 74.59389
34 office_34 3 14 78.63792
34 office_34 3 15 80.13272
34 office_34 3 16 70.08297
34 office_34 3 17 77.57446
34 office_34 3 18 80.09524
34 office_34 3 19 80.24401
34 office_34 3 20 82.983505
35 office_34 4 0 0.0
35 office_34 4 1 93.00505
35 office_34 4 2 78.32657
35 office_34 4 3 94.056755
35 office_34 4 4 97.6606
35 office_34 4 5 97.68677
35 office_34 4 6 97.32938
35 office_34 4 7 97.32964
35 office_34 4 8 99.49775
35 office_34 4 9 99.48447
35 office_34 4 10 99.63913
35 office_34 4 11 99.179695
35 office_34 4 12 99.67792
35 office_34 4 13 99.71646
35 office_34 4 14 99.08752
35 office_34 4 15 98.470634
35 office_34 4 16 97.22401
35 office_34 4 17 99.26773
35 office_34 4 18 98.32061
35 office_34 4 19 98.11081
35 office_34 4 20 97.38233
36 office_34 5 0 0.0
36 office_34 5 1 75.343445
36 office_34 5 2 93.201996
36 office_34 5 3 93.679
36 office_34 5 4 93.71391
36 office_34 5 5 94.34229
36 office_34 5 6 94.211685
36 office_34 5 7 94.439026
36 office_34 5 8 94.586716
36 office_34 5 9 94.02876
36 office_34 5 10 76.61178
36 office_34 5 11 94.14581
36 office_34 5 12 93.98749
36 office_34 5 13 94.81017
36 office_34 5 14 94.20205
36 office_34 5 15 94.77987
36 office_34 5 16 95.029655
36 office_34 5 17 94.76925
36 office_34 5 18 95.419846
36 office_34 5 19 95.24638
36 office_34 5 20 91.59179
37 office_34 6 0 0.0
37 office_34 6 1 35.566284
37 office_34 6 2 38.038887
37 office_34 6 3 67.14906
37 office_34 6 4 71.06168
37 office_34 6 5 67.87721
37 office_34 6 6 47.541924
37 office_34 6 7 74.64094
37 office_34 6 8 75.24445
37 office_34 6 9 74.988625
37 office_34 6 10 76.886
37 office_34 6 11 76.83796
37 office_34 6 12 81.893524
37 office_34 6 13 79.51527
37 office_34 6 14 84.47343
37 office_34 6 15 80.16567
37 office_34 6 16 84.901054
37 office_34 6 17 86.15233
37 office_34 6 18 84.819275
37 office_34 6 19 86.0
37 office_34 6 20 85.739395
38 office_34 7 0 0.0
38 office_34 7 1 18.054422
38 office_34 7 2 59.1625
38 office_34 7 3 72.9904
38 office_34 7 4 75.304436
38 office_34 7 5 75.60449
38 office_34 7 6 75.83557
38 office_34 7 7 79.485916
38 office_34 7 8 79.30079
38 office_34 7 9 78.12966
38 office_34 7 10 79.96116
38 office_34 7 11 80.048546
38 office_34 7 12 79.60863
38 office_34 7 13 80.574
38 office_34 7 14 81.72102
38 office_34 7 15 81.776276
38 office_34 7 16 82.34681
38 office_34 7 17 82.731346
38 office_34 7 18 82.93041
38 office_34 7 19 83.07884
38 office_34 7 20 84.5679
39 office_34 8 0 0.0
39 office_34 8 1 43.978943
39 office_34 8 2 47.28219
39 office_34 8 3 58.450706
39 office_34 8 4 57.743603
39 office_34 8 5 61.056755
39 office_34 8 6 69.183014
39 office_34 8 7 80.07817
39 office_34 8 8 80.710396
39 office_34 8 9 88.632935
39 office_34 8 10 86.11344
39 office_34 8 11 91.18161
39 office_34 8 12 89.725945
39 office_34 8 13 91.09536
39 office_34 8 14 91.044235
39 office_34 8 15 91.91558
39 office_34 8 16 90.63285
39 office_34 8 17 91.89539
39 office_34 8 18 89.778725
39 office_34 8 19 91.37072
39 office_34 8 20 91.39084
40 office_34 9 0 0.0
40 office_34 9 1 22.066738
40 office_34 9 2 28.63315
40 office_34 9 3 39.7832
40 office_34 9 4 51.903553
40 office_34 9 5 67.69191
40 office_34 9 6 71.72458
40 office_34 9 7 64.9735
40 office_34 9 8 70.59645
40 office_34 9 9 78.22779
40 office_34 9 10 81.52354
40 office_34 9 11 83.349075
40 office_34 9 12 56.558777
40 office_34 9 13 78.962166
40 office_34 9 14 82.69581
40 office_34 9 15 85.353905
40 office_34 9 16 85.51204
40 office_34 9 17 86.15129
40 office_34 9 18 84.14016
40 office_34 9 19 84.84426
40 office_34 9 20 85.474464
41 office_34 10 0 0.0
41 office_34 10 1 30.14333
41 office_34 10 2 70.32243
41 office_34 10 3 48.116978
41 office_34 10 4 67.00031
41 office_34 10 5 75.12283
41 office_34 10 6 78.23921
41 office_34 10 7 80.587875
41 office_34 10 8 83.94166
41 office_34 10 9 81.82977
41 office_34 10 10 84.36531
41 office_34 10 11 84.07562
41 office_34 10 12 84.875465
41 office_34 10 13 84.81392
41 office_34 10 14 85.98813
41 office_34 10 15 87.06102
41 office_34 10 16 87.7015
41 office_34 10 17 87.70611
41 office_34 10 18 81.87661
41 office_34 10 19 87.92021
41 office_34 10 20 88.4854
42 office_34 11 0 0.0
42 office_34 11 1 18.629904
42 office_34 11 2 39.016697
42 office_34 11 3 52.4228
42 office_34 11 4 45.06537
42 office_34 11 5 66.30942
42 office_34 11 6 72.56918
42 office_34 11 7 81.02693
42 office_34 11 8 84.86223
42 office_34 11 9 89.22927
42 office_34 11 10 92.036606
42 office_34 11 11 81.11111
42 office_34 11 12 91.810455
42 office_34 11 13 92.26441
42 office_34 11 14 88.50538
42 office_34 11 15 92.94246
42 office_34 11 16 92.472755
42 office_34 11 17 92.52352
42 office_34 11 18 92.72411
42 office_34 11 19 92.837555
42 office_34 11 20 93.35495
43 office_34 12 0 0.0
43 office_34 12 1 11.647322
43 office_34 12 2 18.42537
43 office_34 12 3 58.379578
43 office_34 12 4 57.541412
43 office_34 12 5 43.80442
43 office_34 12 6 52.447216
43 office_34 12 7 62.121876
43 office_34 12 8 69.69697
43 office_34 12 9 62.9021
43 office_34 12 10 70.81511
43 office_34 12 11 67.40898
43 office_34 12 12 78.305786
43 office_34 12 13 78.93864
43 office_34 12 14 75.268814
43 office_34 12 15 77.08771
43 office_34 12 16 81.694214
43 office_34 12 17 78.49589
43 office_34 12 18 79.706604
43 office_34 12 19 80.55202
43 office_34 12 20 80.54863
44 office_34 13 0 0.0
44 office_34 13 1 30.488607
44 office_34 13 2 54.987144
44 office_34 13 3 37.152866
44 office_34 13 4 44.85713
44 office_34 13 5 35.137386
44 office_34 13 6 45.73535
44 office_34 13 7 52.238922
44 office_34 13 8 55.226635
44 office_34 13 9 55.803703
44 office_34 13 10 58.104984
44 office_34 13 11 61.63671
